Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a250>","70","1028","0","2","5","1","2021-08-11 11:15:30.874019","https://www.nrc.nl/nieuws/2021/08/10/asielbeleid-nederland-wil-afgewezen-asielzoekers-blijven-uitzetten-naar-afghanistan-a4054243#20210810-79743-108","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a310>","3","1029","0","1","0","1","2021-08-11 11:16:55.071989","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/8/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a3d0>","45","1030","0","0","1","1","2021-08-11 11:16:55.703022","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=588b71b12ce50455c040#/pages/22","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a490>","9","1031","0","1","2","1","2021-08-11 11:16:56.069622","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/2/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a550>","13","1032","0","0","3","1","2021-08-11 11:16:57.078384","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/d083fad4c99234e06fc6b8bb79bc6d11/web/OPS/cciobjects.json&hash=1409f30a459dac139f39#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a610>","39","1033","0","0","4","1","2021-08-11 11:16:57.846181","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/12/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a6d0>","2","1034","1","1","5","1","2021-08-11 11:16:58.965327","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25557/articles/1423952/8/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a790>","40","1035","0","0","0","1","2021-08-11 11:17:00.940857","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25557/articles/1423952/32/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a850>","6","1036","0","0","1","1","2021-08-11 11:17:01.274435","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=d2bcffd86319697258e3#/pages/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a910>","79","1037","0","1","2","1","2021-08-11 11:17:01.773103","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=84f936f30e8dad797b88#/pages/2-3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40a9d0>","58","1038","0","0","3","1","2021-08-11 11:17:02.434181","https://www.nrc.nl/nieuws/2021/08/10/kamagurka-a4054255#20210810-79743-102","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40aa90>","25","1039","0","0","4","1","2021-08-11 11:17:03.339941","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=cab32c831ddc218f1cba#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40ab50>","24","1040","1","0","5","1","2021-08-11 11:17:04.958428","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/2/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40ac10>","13","1041","0","0","0","1","2021-08-11 11:17:16.164941","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/d083fad4c99234e06fc6b8bb79bc6d11/web/OPS/cciobjects.json&hash=1409f30a459dac139f39#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40acd0>","61","1042","1","0","1","1","2021-08-11 11:17:16.604773","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=a57a889259e4613943bc#/pages/42-43","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40ad90>","72","1043","0","0","2","1","2021-08-11 11:17:17.262761","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=d03f1de9599bcc4a1bd8#/pages/38","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40ae50>","17","1044","0","1","3","1","2021-08-11 11:17:17.440418","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/13/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40af10>","21","1045","0","0","4","1","2021-08-11 11:17:17.493623","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=e0a03da27efb6a41fc62#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef40afd0>","44","1046","0","0","5","1","2021-08-11 11:17:18.083764","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/8/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4120d0>","34","1047","0","0","0","1","2021-08-11 11:17:25.966642","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/d083fad4c99234e06fc6b8bb79bc6d11/web/OPS/cciobjects.json&hash=c6afa0606bfc60e694f6#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412190>","25","1048","0","0","1","1","2021-08-11 11:17:26.659521","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=cab32c831ddc218f1cba#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412250>","81","1049","0","0","2","1","2021-08-11 11:17:27.380783","https://krant.trouw.nl/titles/trouw/8321/publications/1324/articles/1423951/13/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412310>","84","1050","0","1","3","1","2021-08-11 11:17:28.460207","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/8/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4123d0>","57","1051","0","0","4","1","2021-08-11 11:17:30.716035","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/18/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412490>","24","1052","1","0","5","1","2021-08-11 11:17:31.083376","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/2/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412550>","23","1053","0","0","0","1","2021-08-11 11:17:39.206079","https://www.nrc.nl/nieuws/2021/08/10/kwartaalwinst-bezorger-postnl-wil-aantal-postautomaten-uitbreiden-a4054233#20210810-79743-302","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412610>","79","1054","0","1","1","1","2021-08-11 11:17:40.037513","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=84f936f30e8dad797b88#/pages/2-3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4126d0>","67","1055","0","0","2","1","2021-08-11 11:17:40.562080","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1329/articles/1423949/8/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412790>","6","1056","0","0","3","1","2021-08-11 11:17:40.824096","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=d2bcffd86319697258e3#/pages/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412850>","82","1057","0","0","4","1","2021-08-11 11:17:41.073556","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1329/articles/1423949/2/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412910>","86","1058","1","0","5","1","2021-08-11 11:17:41.670838","https://krant.trouw.nl/titles/trouw/8321/publications/1324/articles/1423951/13/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4129d0>","63","1059","0","0","0","1","2021-08-11 11:31:07.404342","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25557/articles/1423952/15/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412a90>","71","1060","1","0","1","1","2021-08-11 11:31:09.652154","https://krant.trouw.nl/titles/trouw/8321/publications/1324/articles/1423951/3/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412b50>","64","1061","0","1","2","1","2021-08-11 11:31:11.263765","https://krant.trouw.nl/titles/trouw/8321/publications/1324/articles/1423951/10/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412c10>","97","1062","0","0","3","1","2021-08-11 11:31:12.147652","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/2/5","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412cd0>","70","1063","0","2","4","1","2021-08-11 11:31:12.898953","https://www.nrc.nl/nieuws/2021/08/10/asielbeleid-nederland-wil-afgewezen-asielzoekers-blijven-uitzetten-naar-afghanistan-a4054243#20210810-79743-108","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412d90>","61","1064","1","0","5","1","2021-08-11 11:31:13.323813","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=a57a889259e4613943bc#/pages/42-43","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412e50>","21","1065","0","0","0","1","2021-08-11 11:31:20.705398","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=e0a03da27efb6a41fc62#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412f10>","21","1066","0","0","1","1","2021-08-11 11:31:20.931100","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=e0a03da27efb6a41fc62#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef412fd0>","67","1067","0","0","2","1","2021-08-11 11:31:22.984739","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1329/articles/1423949/8/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4190d0>","83","1068","0","0","3","1","2021-08-11 11:31:23.024882","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/1/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419190>","62","1069","0","1","4","1","2021-08-11 11:31:23.642041","https://www.nrc.nl/nieuws/2021/08/09/leger-rwanda-verdrijft-jihadisten-uit-mozambikaanse-havenstad-a4054200#20210810-79743-112","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419250>","61","1070","1","0","5","1","2021-08-11 11:31:24.027839","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=a57a889259e4613943bc#/pages/42-43","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419310>","39","1071","0","0","0","1","2021-08-11 11:31:30.517212","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/12/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4193d0>","83","1072","0","0","1","1","2021-08-11 11:31:31.148162","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/1/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419490>","38","1073","0","1","2","1","2021-08-11 11:31:31.565253","https://www.nrc.nl/nieuws/2021/08/10/fastned-5840-euro-26-investeringen-in-net-drijven-verlies-op-a4054275#20210810-79743-304","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419550>","43","1074","0","0","3","1","2021-08-11 11:31:31.911329","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/2/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419610>","61","1075","1","0","4","1","2021-08-11 11:31:32.623200","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=a57a889259e4613943bc#/pages/42-43","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4196d0>","21","1076","0","0","5","1","2021-08-11 11:31:32.829941","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=e0a03da27efb6a41fc62#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419790>","27","1077","1","1","0","1","2021-08-11 11:31:39.206704","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/35/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419850>","52","1078","0","1","1","1","2021-08-11 11:31:39.668893","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/19/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419910>","31","1079","0","1","2","1","2021-08-11 11:31:41.261781","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=144eddfc6c25d503b185#/pages/26-27","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4199d0>","44","1080","0","0","3","1","2021-08-11 11:31:41.975568","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/8/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419a90>","89","1081","0","0","4","1","2021-08-11 11:31:42.003737","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/12/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419b50>","56","1082","0","0","5","1","2021-08-11 11:31:42.024558","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25557/articles/1423952/31/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419c10>","67","1083","0","0","0","1","2021-08-11 11:31:48.170981","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1329/articles/1423949/8/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419cd0>","87","1084","0","0","1","1","2021-08-11 11:31:48.906740","https://www.nrc.nl/nieuws/2021/08/09/producent-van-marlboro-aast-op-maker-van-astmamedicijn-a4054234#20210810-79743-301","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419d90>","84","1085","0","1","2","1","2021-08-11 11:31:49.659098","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/8/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419e50>","57","1086","0","0","3","1","2021-08-11 11:31:49.998204","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/18/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419f10>","23","1087","0","0","4","1","2021-08-11 11:31:50.018933","https://www.nrc.nl/nieuws/2021/08/10/kwartaalwinst-bezorger-postnl-wil-aantal-postautomaten-uitbreiden-a4054233#20210810-79743-302","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef419fd0>","86","1088","1","0","5","1","2021-08-11 11:31:50.046961","https://krant.trouw.nl/titles/trouw/8321/publications/1324/articles/1423951/13/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4200d0>","24","1089","1","0","0","1","2021-08-11 11:31:57.545565","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/2/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420190>","32","1090","0","2","1","1","2021-08-11 11:31:58.442492","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/10/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420250>","66","1091","0","0","2","1","2021-08-11 11:31:58.813454","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/9/5","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420310>","25","1092","0","0","3","1","2021-08-11 11:31:59.072269","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=cab32c831ddc218f1cba#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4203d0>","74","1093","0","0","4","1","2021-08-11 11:31:59.804963","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/1/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420490>","30","1094","0","0","5","1","2021-08-11 11:31:59.890931","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1329/articles/1423949/2/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420550>","27","1095","1","1","0","1","2021-08-12 08:13:56.245942","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/35/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420610>","6","1096","0","0","1","1","2021-08-12 08:13:58.620798","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/34/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4206d0>","4","1097","0","1","2","1","2021-08-12 08:14:00.224416","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/34/3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420790>","40","1098","0","0","3","1","2021-08-12 08:14:01.355226","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/10/4","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420850>","58","1099","0","0","4","1","2021-08-12 08:14:02.573220","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=86cb0f1bd97a4f2e6a43#/pages/26-27","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420910>","13","1100","0","0","5","1","2021-08-12 08:14:03.792135","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/18/7","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4209d0>","63","1101","0","0","0","1","2021-08-12 08:14:29.757091","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/35/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420a90>","47","1102","0","0","1","1","2021-08-12 08:14:30.733258","https://www.nrc.nl/nieuws/2021/08/11/geen-uitreiking-letteren-prijs-roemer-na-uitspraken-a4054375#20210811-79746-102","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420b50>","95","1103","0","1","2","1","2021-08-12 08:14:31.607239","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/2/6","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420c10>","6","1104","0","0","3","1","2021-08-12 08:14:33.621299","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/34/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420cd0>","27","1105","1","1","4","1","2021-08-12 08:14:36.051691","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/35/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420d90>","81","1106","0","0","5","1","2021-08-12 08:14:37.621025","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/1/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420e50>","24","1107","0","1","0","1","2021-08-12 08:15:01.756373","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=6112351bc58495c1a762#/pages/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420f10>","87","1108","1","1","1","1","2021-08-12 08:15:03.944954","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=cfbdc7537775cdae0f1c#/pages/20-21","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef420fd0>","47","1109","0","0","2","1","2021-08-12 08:15:04.831181","https://www.nrc.nl/nieuws/2021/08/11/geen-uitreiking-letteren-prijs-roemer-na-uitspraken-a4054375#20210811-79746-102","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4260d0>","95","1110","0","1","3","1","2021-08-12 08:15:07.105554","https://krant.trouw.nl/titles/trouw/8321/publications/1325/articles/1424643/2/6","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426190>","21","1111","0","0","4","1","2021-08-12 08:15:08.831017","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=f81545ce2db252bd69b2#/pages/30","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426250>","101","1112","0","0","5","1","2021-08-12 08:15:09.777606","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=83823a415b3fabb7ee22#/pages/50-51","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426310>","73","1113","0","0","0","1","2021-08-12 08:15:20.548652","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/14/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4263d0>","101","1114","0","0","1","1","2021-08-12 08:15:21.650362","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=83823a415b3fabb7ee22#/pages/50-51","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426490>","10","1115","0","0","2","1","2021-08-12 08:15:22.037994","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=d2bcffd86319697258e3#/pages/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426550>","18","1116","0","1","3","1","2021-08-12 08:15:22.928310","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/13/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426610>","88","1117","0","1","4","1","2021-08-12 08:15:24.784528","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=84f936f30e8dad797b88#/pages/2-3","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4266d0>","104","1118","2","1","5","1","2021-08-12 08:15:25.824454","https://krant.trouw.nl/titles/trouw/8321/publications/1326/articles/1425363/6/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426790>","50","1119","0","0","0","1","2021-08-12 08:15:36.724076","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/33/5","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426850>","20","1120","0","0","1","1","2021-08-12 08:15:37.971064","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=e0a03da27efb6a41fc62#/pages/10-11","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426910>","77","1121","0","0","2","1","2021-08-12 08:15:38.933538","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=b515dfb6a4b1036e60b8#/pages/38","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4269d0>","8","1122","0","1","3","1","2021-08-12 08:15:40.494546","https://www.nrc.nl/nieuws/2021/08/10/vastgoed-van-frank-oranje-verkocht-a4054356#20210811-79746-302","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426a90>","13","1123","0","0","4","1","2021-08-12 08:15:40.699834","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/18/7","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426b50>","64","1124","1","0","5","1","2021-08-12 08:15:41.643448","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=a57a889259e4613943bc#/pages/42-43","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426c10>","58","1125","0","0","0","1","2021-08-12 08:15:51.252467","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=86cb0f1bd97a4f2e6a43#/pages/26-27","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426cd0>","6","1126","0","0","1","1","2021-08-12 08:15:51.651148","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/34/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426d90>","78","1127","0","0","2","1","2021-08-12 08:15:52.869488","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=88106106e39bc7de7716#/pages/38","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426e50>","27","1128","1","1","3","1","2021-08-12 08:15:53.545034","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/35/2","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426f10>","4","1129","0","1","4","1","2021-08-12 08:15:53.768262","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25576/articles/1424634/34/3","7",
